ProvinceName,KabupatenName,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
JAWA BARAT,SUKABUMI,CICANTAYAN,22413,6537,28950
JAWA BARAT,SUKABUMI,CIDADAP,5974,4702,10676
JAWA BARAT,SUKABUMI,CIREUNGHAS,11934,3966,15900
JAWA BARAT,SUKABUMI,CISAAT,49493,13342,62835
JAWA BARAT,SUKABUMI,KEBON PEDES,12296,3605,15901
JAWA BARAT,BOGOR,KEMANG,29337,21546,50883
JAWA BARAT,SUKABUMI,CURUG KEMBAR,8977,6652,15629
JAWA BARAT,SUKABUMI,WARUNG KIARA,19109,9274,28383
JAWA BARAT,SUKABUMI,TEGALBULEUD,10384,8152,18536
JAWA BARAT,SUKABUMI,GUNUNG GURUH,16696,10206,26902
JAWA BARAT,SUKABUMI,PABUARAN,13497,5910,19407
JAWA BARAT,SUKABUMI,SUKALARANG,10061,7749,17810
JAWA BARAT,SUKABUMI,CIMANGGU,7518,2940,10458
JAWA BARAT,SUKABUMI,CIBITUNG,7843,4725,12568
JAWA BARAT,SUKABUMI,GEGER BITUNG,13345,6643,19988
JAWA BARAT,SUKABUMI,JAMPANG TENGAH,21654,12415,34069
JAWA BARAT,SUKABUMI,SAGARANTEN,16677,9050,25727
JAWA BARAT,SUKABUMI,LENGKONG,8482,4949,13431
JAWA BARAT,SUKABUMI,CIKAKAK,10342,7104,17446
JAWA BARAT,SUKABUMI,PURABAYA,12734,7994,20728
JAWA BARAT,SUKABUMI,CISOLOK,17889,14646,32535
JAWA BARAT,SUKABUMI,CIEMAS,13933,10864,24797
JAWA BARAT,SUKABUMI,NYALINDUNG,17027,8251,25278
JAWA BARAT,SUKABUMI,CIKIDANG,16104,9787,25891
JAWA BARAT,SUKABUMI,CIDOLOG,5690,4355,10045
JAWA BARAT,SUKABUMI,JAMPANG KULON,14634,6655,21289
JAWA BARAT,SUKABUMI,SURADE,22275,13833,36108
JAWA BARAT,SUKABUMI,CIDAHU,23638,6806,30444
JAWA BARAT,SUKABUMI,CIBADAK,38418,16815,55233
JAWA BARAT,SUKABUMI,WALURAN,8082,5091,13173
JAWA BARAT,SUKABUMI,CIKEMBAR,30001,14115,44116
JAWA BARAT,CIANJUR,PAGELARAN,21456,13752,35208
JAWA BARAT,SUKABUMI,KALIBUNDER,9238,3862,13100
JAWA BARAT,SUKABUMI,CICURUG,44985,19284,64269
JAWA BARAT,SUKABUMI,NAGRAK,27516,15483,42999
JAWA BARAT,SUKABUMI,BANTAR GADUNG,10444,5410,15854
JAWA BARAT,CIANJUR,SINDANGBARANG,12606,13112,25718
JAWA BARAT,CIANJUR,CIBINONG,15048,15197,30245
JAWA BARAT,CIANJUR,AGRABINTA,9703,9297,19000
JAWA BARAT,CIANJUR,CAMPAKAMULYA,7441,4714,12155
JAWA BARAT,SUKABUMI,BOJONG GENTENG,14540,3557,18097
JAWA BARAT,SUKABUMI,PARAKAN SALAK,16409,4586,20995
JAWA BARAT,SUKABUMI,SIMPENAN,16730,9556,26286
JAWA BARAT,SUKABUMI,PARUNG KUDA,25828,9301,35129
JAWA BARAT,SUKABUMI,PELABUHAN RATU,31467,18743,50210
JAWA BARAT,CIANJUR,TANGGEUNG,13459,8823,22282
JAWA BARAT,SUKABUMI,KALAPA NUNGGAL,17602,4919,22521
JAWA BARAT,SUKABUMI,KABANDUNGAN,11733,5710,17443
JAWA BARAT,CIANJUR,CIDAUN,13558,17069,30627
JAWA BARAT,CIANJUR,CIPANAS,30883,20033,50916
JAWA BARAT,CIANJUR,TAKOKAK,11551,13525,25076
JAWA BARAT,CIANJUR,CIANJUR,53353,32961,86314
JAWA BARAT,CIANJUR,GEKBRONG,13597,9585,23182
JAWA BARAT,CIANJUR,CILAKU,30811,17588,48399
JAWA BARAT,CIANJUR,CIKADU,7121,9959,17080
JAWA BARAT,CIANJUR,CIJATI,8011,7515,15526
JAWA BARAT,CIANJUR,CIRANJANG,22548,16298,38846
JAWA BARAT,CIANJUR,LELES,11169,6663,17832
JAWA BARAT,CIANJUR,CAMPAKA,19389,11422,30811
JAWA BARAT,CIANJUR,CIKALONGKULON,28477,16459,44936
JAWA BARAT,CIANJUR,CIBEBER,38806,19237,58043
JAWA BARAT,CIANJUR,NARINGGUL,9805,12395,22200
JAWA BARAT,CIANJUR,WARUNGKONDANG,21282,11044,32326
JAWA BARAT,CIANJUR,SUKANAGARA,14793,10014,24807
JAWA BARAT,CIANJUR,KADUPANDAK,11380,11873,23253
JAWA BARAT,CIANJUR,KARANGTENGAH,46088,21769,67857
JAWA BARAT,CIANJUR,SUKARESMI,23812,14344,38156
JAWA BARAT,BANDUNG,CIPARAY,62511,24786,87297
JAWA BARAT,CIANJUR,HAURWANGI,16611,11790,28401
JAWA BARAT,BANDUNG,CILEUNYI,59862,27140,87002
JAWA BARAT,CIANJUR,MANDE,20692,13211,33903
JAWA BARAT,CIANJUR,PACET,27971,18529,46500
JAWA BARAT,CIANJUR,BOJONGPICUNG,22425,13512,35937
JAWA BARAT,BANDUNG,PASEH,35816,31428,67244
JAWA BARAT,BANDUNG,KERTASARI,30452,9076,39528
JAWA BARAT,CIANJUR,SUKALUYU,21137,13150,34287
JAWA BARAT,BANDUNG,RANCAEKEK,69199,22799,91998
JAWA BARAT,BANDUNG,MAJALAYA,53547,34445,87992
JAWA BARAT,BANDUNG,CIKANCUNG,28918,14776,43694
JAWA BARAT,CIANJUR,CUGENANG,27871,20606,48477
JAWA BARAT,BANDUNG,BALEENDAH,82926,41624,124550
JAWA BARAT,BANDUNG,SOLOKANJERUK,28651,18712,47363
JAWA BARAT,BANDUNG,PASIRJAMBU,27468,19645,47113
JAWA BARAT,CIANJUR,PASIRKUDA,10868,7376,18244
JAWA BARAT,BANDUNG,PACET,35103,18341,53444
JAWA BARAT,BANDUNG,NAGREG,17994,9503,27497
JAWA BARAT,BANDUNG,CIWIDEY,25975,18848,44823
JAWA BARAT,BANDUNG,IBUN,22914,22882,45796
JAWA BARAT,BANDUNG,BANJARAN,44649,22642,67291
JAWA BARAT,BANDUNG,PANGALENGAN,56347,25684,82031
JAWA BARAT,BANDUNG,SOREANG,39922,21431,61353
JAWA BARAT,BANDUNG,RANCABALI,16601,11857,28458
JAWA BARAT,BANDUNG,CANGKUANG,23589,16224,39813
JAWA BARAT,BANDUNG,KATAPANG,35809,25306,61115
JAWA BARAT,BANDUNG,CILENGKRANG,17007,9743,26750
JAWA BARAT,BANDUNG,CIMENYAN,33979,26828,60807
JAWA BARAT,BANDUNG,MARGAASIH,42175,32381,74556
JAWA BARAT,BANDUNG,ARJASARI,34134,16384,50518
JAWA BARAT,BANDUNG,KUTAWARINGIN,34797,18895,53692
JAWA BARAT,BANDUNG,CICALENGKA,44238,16492,60730
JAWA BARAT,BANDUNG,DAYEUHKOLOT,37072,21079,58151
JAWA BARAT,GARUT,PEUNDEUY,7306,2360,9666
JAWA BARAT,BANDUNG,CIMAUNG,24421,19288,43709
JAWA BARAT,BANDUNG,MARGAHAYU,35764,28405,64169
JAWA BARAT,GARUT,MEKARMUKTI,4901,3469,8370
JAWA BARAT,BANDUNG,BOJONGSOANG,38930,17308,56238
JAWA BARAT,GARUT,CISOMPET,15431,10583,26014
JAWA BARAT,GARUT,CIHURIP,5364,3368,8732
JAWA BARAT,GARUT,PAMEUNGPEUK,16415,4952,21367
JAWA BARAT,GARUT,PAKENJENG,22614,9327,31941
JAWA BARAT,GARUT,CIBIUK,9768,3975,13743
JAWA BARAT,GARUT,SELAAWI,13690,6021,19711
JAWA BARAT,GARUT,SINGAJAYA,14071,6259,20330
JAWA BARAT,GARUT,PASIRWANGI,25155,8343,33498
JAWA BARAT,BANDUNG,PAMEUNGPEUK,30339,11092,41431
JAWA BARAT,GARUT,CIKAJANG,29211,11156,40367
JAWA BARAT,GARUT,BANJARWANGI,18282,7485,25767
JAWA BARAT,GARUT,CIKELET,14860,5883,20743
JAWA BARAT,GARUT,CARINGIN,9271,6273,15544
JAWA BARAT,GARUT,WANARAJA,16373,6532,22905
JAWA BARAT,GARUT,TALEGONG,9988,6735,16723
JAWA BARAT,GARUT,SUCINARAJA,9707,4407,14114
JAWA BARAT,GARUT,SAMARANG,27174,9363,36537
JAWA BARAT,GARUT,BANYURESMI,32595,9763,42358
JAWA BARAT,GARUT,CIBALONG,12961,9929,22890
JAWA BARAT,GARUT,PAMULIHAN,6468,2753,9221
JAWA BARAT,GARUT,KADUNGORA,31164,14989,46153
JAWA BARAT,GARUT,LELES,26191,13945,40136
JAWA BARAT,GARUT,BAYONGBONG,32872,13104,45976
JAWA BARAT,GARUT,CISEWU,13258,6407,19665
JAWA BARAT,GARUT,PANGATIKAN,13844,3388,17232
JAWA BARAT,GARUT,CISURUPAN,29731,17503,47234
JAWA BARAT,GARUT,BUNGBULANG,19611,9770,29381
JAWA BARAT,GARUT,SUKARESMI,13396,4486,17882
JAWA BARAT,GARUT,CILAWU,38972,15508,54480
JAWA BARAT,GARUT,MALANGBONG,40140,14810,54950
JAWA BARAT,GARUT,KARANGTENGAH,5092,2056,7148
JAWA BARAT,GARUT,TAROGONG KIDUL,43410,15069,58479
JAWA BARAT,GARUT,TAROGONG KALER,34797,13985,48782
JAWA BARAT,GARUT,KARANGPAWITAN,46147,17689,63836
JAWA BARAT,TASIKMALAYA,SINGAPARNA,24243,11663,35906
JAWA BARAT,GARUT,CIBATU,25295,8170,33465
JAWA BARAT,TASIKMALAYA,MANGUNREJA,14149,5986,20135
JAWA BARAT,TASIKMALAYA,GUNUNG TANJUNG,11912,3273,15185
JAWA BARAT,GARUT,LEUWIGOONG,14634,6402,21036
JAWA BARAT,TASIKMALAYA,CIPATUJAH,19862,15457,35319
JAWA BARAT,GARUT,CIGEDUG,12059,5757,17816
JAWA BARAT,TASIKMALAYA,CISAYONG,18425,11092,29517
JAWA BARAT,GARUT,SUKAWENING,18554,5816,24370
JAWA BARAT,TASIKMALAYA,SARIWANGI,12961,3259,16220
JAWA BARAT,TASIKMALAYA,SUKARATU,16205,7228,23433
JAWA BARAT,TASIKMALAYA,JAMANIS,12367,4476,16843
JAWA BARAT,TASIKMALAYA,LEUWISARI,13799,5599,19398
JAWA BARAT,TASIKMALAYA,MANONJAYA,25975,8483,34458
JAWA BARAT,TASIKMALAYA,SUKAHENING,9122,6232,15354
JAWA BARAT,GARUT,GARUT KOTA,46288,24890,71178
JAWA BARAT,GARUT,KERSAMANAH,13528,4000,17528
JAWA BARAT,TASIKMALAYA,SUKARAME,15518,4767,20285
JAWA BARAT,TASIKMALAYA,CIAWI,20339,10823,31162
JAWA BARAT,TASIKMALAYA,CIBALONG,12418,6320,18738
JAWA BARAT,TASIKMALAYA,CIKATOMAS,19550,7739,27289
JAWA BARAT,TASIKMALAYA,BANTARKALONG,14565,4525,19090
JAWA BARAT,TASIKMALAYA,PARUNGPONTENG,15518,3423,18941
JAWA BARAT,TASIKMALAYA,CINEAM,12674,7706,20380
JAWA BARAT,TASIKMALAYA,CIKALONG,23505,10269,33774
JAWA BARAT,TASIKMALAYA,PADAKEMBANG,13269,6229,19498
JAWA BARAT,TASIKMALAYA,KADIPATEN,13792,3098,16890
JAWA BARAT,TASIKMALAYA,PAGERAGEUNG,21939,6145,28084
JAWA BARAT,TASIKMALAYA,CULAMEGA,9884,2500,12384
JAWA BARAT,TASIKMALAYA,SALOPA,15122,7686,22808
JAWA BARAT,TASIKMALAYA,PUSPAHIANG,9132,9192,18324
JAWA BARAT,TASIKMALAYA,RAJAPOLAH,17618,6936,24554
JAWA BARAT,TASIKMALAYA,BOJONGGAMBIR,14580,5705,20285
JAWA BARAT,TASIKMALAYA,TANJUNGJAYA,17264,5271,22535
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,28840,15904,44744
JAWA BARAT,TASIKMALAYA,KARANG JAYA,4317,3356,7673
JAWA BARAT,TASIKMALAYA,CIGALONTANG,27924,9978,37902
JAWA BARAT,CIAMIS,KALIPUCANG,9417,11748,21165
JAWA BARAT,TASIKMALAYA,SODONGHILIR,27537,5986,33523
JAWA BARAT,CIAMIS,CIAMIS,37756,19860,57616
JAWA BARAT,TASIKMALAYA,JATIWARAS,18085,6046,24131
JAWA BARAT,CIAMIS,PADAHERANG,15464,20394,35858
JAWA BARAT,CIAMIS,PANGANDARAN,11991,20180,32171
JAWA BARAT,TASIKMALAYA,PANCA TENGAH,18620,5382,24002
JAWA BARAT,CIAMIS,CIMARAGAS,4629,4943,9572
JAWA BARAT,TASIKMALAYA,SUKARAJA,19855,7461,27316
JAWA BARAT,TASIKMALAYA,SALAWU,22298,9920,32218
JAWA BARAT,CIAMIS,CIMERAK,13281,13636,26917
JAWA BARAT,TASIKMALAYA,BOJONGASIH,7889,2490,10379
JAWA BARAT,TASIKMALAYA,TARAJU,12523,7120,19643
JAWA BARAT,TASIKMALAYA,SUKARESIK,14160,3843,18003
JAWA BARAT,CIAMIS,BAREGBEG,14128,10411,24539
JAWA BARAT,CIAMIS,PAMARICAN,17606,20395,38001
JAWA BARAT,CIAMIS,CIJULANG,9149,8403,17552
JAWA BARAT,CIAMIS,CISAGA,11348,11562,22910
JAWA BARAT,CIAMIS,CIGUGUR,7632,4469,12101
JAWA BARAT,CIAMIS,PARIGI,11667,16578,28245
JAWA BARAT,CIAMIS,CIDOLOG,6259,4978,11237
JAWA BARAT,CIAMIS,CIKONENG,18785,11320,30105
JAWA BARAT,CIAMIS,SIDAMULIH,6563,11076,17639
JAWA BARAT,CIAMIS,KAWALI,15345,8295,23640
JAWA BARAT,CIAMIS,PURWADADI,9277,11038,20315
JAWA BARAT,CIAMIS,BANJARSARI,29787,29626,59413
JAWA BARAT,CIAMIS,SUKAMANTRI,5969,4905,10874
JAWA BARAT,CIAMIS,JATINAGARA,8632,5310,13942
JAWA BARAT,CIAMIS,PANAWANGAN,13025,15081,28106
JAWA BARAT,CIAMIS,CIHAURBEUTI,18575,7821,26396
JAWA BARAT,CIAMIS,SINDANGKASIH,17694,9266,26960
JAWA BARAT,CIAMIS,LANGKAPLANCAR,13348,14281,27629
JAWA BARAT,CIAMIS,SADANANYA,12168,8641,20809
JAWA BARAT,CIAMIS,CIJEUNGJING,20137,10517,30654
JAWA BARAT,CIAMIS,CIPAKU,20747,13552,34299
JAWA BARAT,CIAMIS,SUKADANA,7465,6769,14234
JAWA BARAT,CIAMIS,LUMBUNG,11570,4842,16412
JAWA BARAT,KUNINGAN,KADUGEDE,8638,6066,14704
JAWA BARAT,CIAMIS,RANCAH,18807,14138,32945
JAWA BARAT,KUNINGAN,CIMAHI,5934,8582,14516
JAWA BARAT,CIAMIS,RAJADESA,18742,7839,26581
JAWA BARAT,KUNINGAN,PANCALANG,6370,5577,11947
JAWA BARAT,CIAMIS,PANUMBANGAN,17570,13589,31159
JAWA BARAT,CIAMIS,TAMBAKSARI,4711,9111,13822
JAWA BARAT,CIAMIS,PANJALU,15200,7271,22471
JAWA BARAT,CIAMIS,MANGUNJAYA,7900,9041,16941
JAWA BARAT,CIAMIS,LAKBOK,10546,17619,28165
JAWA BARAT,KUNINGAN,PASAWAHAN,5991,6443,12434
JAWA BARAT,KUNINGAN,CIPICUNG,6167,6571,12738
JAWA BARAT,KUNINGAN,CIBEUREUM,4879,5551,10430
JAWA BARAT,KUNINGAN,KARANG KANCANA,4947,4503,9450
JAWA BARAT,KUNINGAN,NUSAHERANG,4992,5644,10636
JAWA BARAT,KUNINGAN,CIGUGUR,15165,11091,26256
JAWA BARAT,KUNINGAN,CIWARU,8230,6220,14450
JAWA BARAT,KUNINGAN,JAPARA,4781,5740,10521
JAWA BARAT,KUNINGAN,CIBINGBIN,9633,8669,18302
JAWA BARAT,KUNINGAN,CILEBAK,3887,2589,6476
JAWA BARAT,KUNINGAN,KRAMATMULYA,11438,10574,22012
JAWA BARAT,KUNINGAN,HANTARA,3871,3643,7514
JAWA BARAT,KUNINGAN,MALEBER,13430,6444,19874
JAWA BARAT,KUNINGAN,KALIMANGGIS,5271,5278,10549
JAWA BARAT,KUNINGAN,JALAKSANA,11950,13142,25092
JAWA BARAT,KUNINGAN,CILIMUS,14394,11998,26392
JAWA BARAT,KUNINGAN,KUNINGAN,35885,21691,57576
JAWA BARAT,KUNINGAN,DARMA,14967,9838,24805
JAWA BARAT,KUNINGAN,SINDANG AGUNG,9800,8197,17997
JAWA BARAT,KUNINGAN,CINIRU,6094,3681,9775
JAWA BARAT,KUNINGAN,SUBANG,7343,1763,9106
JAWA BARAT,KUNINGAN,CIGANDAMEKAR,8070,7560,15630
JAWA BARAT,KUNINGAN,LEBAKWANGI,10753,10202,20955
JAWA BARAT,KUNINGAN,MANDIRANCAN,7015,5121,12136
JAWA BARAT,CIREBON,CIWARINGIN,7755,11197,18952
JAWA BARAT,KUNINGAN,GARAWANGI,11905,8335,20240
JAWA BARAT,CIREBON,KALIWEDI,8168,9979,18147
JAWA BARAT,KUNINGAN,LURAGUNG,13046,9025,22071
JAWA BARAT,CIREBON,ARJAWINANGUN,14579,19608,34187
JAWA BARAT,CIREBON,GEGESIK,15500,18798,34298
JAWA BARAT,CIREBON,SUSUKAN,11369,20285,31654
JAWA BARAT,KUNINGAN,CIAWIGEBANG,22506,17356,39862
JAWA BARAT,CIREBON,GEBANG,8678,22672,31350
JAWA BARAT,CIREBON,KARANGWARENG,3734,10083,13817
JAWA BARAT,CIREBON,KAPETAKAN,10745,16487,27232
JAWA BARAT,CIREBON,KLANGENAN,8728,16123,24851
JAWA BARAT,KUNINGAN,CIDAHU,10327,9357,19684
JAWA BARAT,KUNINGAN,SELAJAMBE,4323,3705,8028
JAWA BARAT,CIREBON,DEPOK,11732,20515,32247
JAWA BARAT,CIREBON,SEDONG,5959,11819,17778
JAWA BARAT,CIREBON,KEDAWUNG,14586,18019,32605
JAWA BARAT,CIREBON,WALED,7538,15533,23071
JAWA BARAT,CIREBON,GEMPOL,8811,14151,22962
JAWA BARAT,CIREBON,PANGURAGAN,9007,10494,19501
JAWA BARAT,CIREBON,SURANENGGALA,9593,14309,23902
JAWA BARAT,CIREBON,PABUARAN,5536,13280,18816
JAWA BARAT,CIREBON,GREGED,8598,11674,20272
JAWA BARAT,CIREBON,KARANGSEMBUNG,6493,11353,17846
JAWA BARAT,CIREBON,PLERED,9317,19213,28530
JAWA BARAT,CIREBON,BABAKAN,9756,23583,33339
JAWA BARAT,CIREBON,SUSUKAN LEBAK,5487,12611,18098
JAWA BARAT,CIREBON,PASALEMAN,4466,7111,11577
JAWA BARAT,CIREBON,LOSARI,9989,17005,26994
JAWA BARAT,CIREBON,PABEDILAN,8678,19385,28063
JAWA BARAT,CIREBON,TENGAH TANI,9005,13933,22938
JAWA BARAT,CIREBON,PLUMBON,15970,26697,42667
JAWA BARAT,CIREBON,GUNUNG JATI,20705,23481,44186
JAWA BARAT,CIREBON,PALIMANAN,12916,18582,31498
JAWA BARAT,CIREBON,LEMAHABANG,10776,14888,25664
JAWA BARAT,CIREBON,BEBER,8210,10023,18233
JAWA BARAT,CIREBON,TALUN,14149,17092,31241
JAWA BARAT,CIREBON,PANGENAN,7001,12415,19416
JAWA BARAT,CIREBON,ASTANAJAPURA,14839,16940,31779
JAWA BARAT,MAJALENGKA,JATITUJUH,0,0,0
JAWA BARAT,CIREBON,CILEDUG,10078,13216,23294
JAWA BARAT,CIREBON,MUNDU,15338,21179,36517
JAWA BARAT,CIREBON,JAMBLANG,5760,13273,19033
JAWA BARAT,CIREBON,DUKUPUNTANG,13604,19718,33322
JAWA BARAT,CIREBON,WERU,14443,21069,35512
JAWA BARAT,CIREBON,SUMBER,17921,25894,43815
JAWA BARAT,MAJALENGKA,SUMBERJAYA,0,0,0
JAWA BARAT,MAJALENGKA,KADIPATEN,0,0,0
JAWA BARAT,MAJALENGKA,PANYINGKIRAN,0,0,0
JAWA BARAT,MAJALENGKA,PALASAH,0,0,0
JAWA BARAT,MAJALENGKA,LEMAHSUGIH,0,0,0
JAWA BARAT,MAJALENGKA,CIKIJING,0,0,0
JAWA BARAT,MAJALENGKA,BANTARUJEG,0,0,0
JAWA BARAT,MAJALENGKA,SINDANGWANGI,0,0,0
JAWA BARAT,MAJALENGKA,LIGUNG,0,0,0
JAWA BARAT,MAJALENGKA,KERTAJATI,0,0,0
JAWA BARAT,MAJALENGKA,MAJA,0,0,0
JAWA BARAT,MAJALENGKA,CIGASONG,0,0,0
JAWA BARAT,MAJALENGKA,KASOKANDEL,0,0,0
JAWA BARAT,MAJALENGKA,SUKAHAJI,0,0,0
JAWA BARAT,MAJALENGKA,LEUWIMUNDING,0,0,0
JAWA BARAT,MAJALENGKA,CINGAMBUL,0,0,0
JAWA BARAT,SUMEDANG,RANCAKALONG,13189,10775,23964
JAWA BARAT,MAJALENGKA,JATIWANGI,0,0,0
JAWA BARAT,MAJALENGKA,BANJARAN,0,0,0
JAWA BARAT,MAJALENGKA,SINDANG,0,0,0
JAWA BARAT,SUMEDANG,TANJUNGKERTA,12391,8037,20428
JAWA BARAT,SUMEDANG,SUMEDANG SELATAN,31073,15435,46508
JAWA BARAT,SUMEDANG,TANJUNGMEDAR,7977,7326,15303
JAWA BARAT,SUMEDANG,SUMEDANG UTARA,33312,19340,52652
JAWA BARAT,MAJALENGKA,DAWUAN,0,0,0
JAWA BARAT,MAJALENGKA,TALAGA,0,0,0
JAWA BARAT,SUMEDANG,WADO,13472,9410,22882
JAWA BARAT,MAJALENGKA,ARGAPURA,0,0,0
JAWA BARAT,MAJALENGKA,RAJAGALUH,0,0,0
JAWA BARAT,SUMEDANG,GANEAS,8583,5009,13592
JAWA BARAT,MAJALENGKA,MAJALENGKA,0,0,0
JAWA BARAT,SUMEDANG,JATINUNGGAL,14850,9438,24288
JAWA BARAT,SUMEDANG,CISITU,8903,7274,16177
JAWA BARAT,SUMEDANG,PAMULIHAN,20302,12927,33229
JAWA BARAT,SUMEDANG,CIMANGGUNG,37363,9987,47350
JAWA BARAT,MAJALENGKA,MALAUSMA,0,0,0
JAWA BARAT,SUMEDANG,CIMALAKA,20547,13680,34227
JAWA BARAT,SUMEDANG,CIBUGEL,6688,4613,11301
JAWA BARAT,SUMEDANG,SITURAJA,14367,8144,22511
JAWA BARAT,SUMEDANG,SURIAN,3244,4012,7256
JAWA BARAT,SUMEDANG,JATINANGOR,37890,14635,52525
JAWA BARAT,SUMEDANG,TANJUNGSARI,33471,13838,47309
JAWA BARAT,SUMEDANG,CISARUA,4985,5547,10532
JAWA BARAT,INDRAMAYU,ARAHAN,6235,10834,17069
JAWA BARAT,SUMEDANG,PASEH,10476,11184,21660
JAWA BARAT,SUMEDANG,BUAHDUA,10136,10231,20367
JAWA BARAT,SUMEDANG,UJUNGJAYA,8559,10523,19082
JAWA BARAT,INDRAMAYU,KANDANGHAUR,16269,27197,43466
JAWA BARAT,SUMEDANG,TOMO,7338,7831,15169
JAWA BARAT,INDRAMAYU,GANTAR,15996,14124,30120
JAWA BARAT,SUMEDANG,DARMARAJA,11863,9235,21098
JAWA BARAT,INDRAMAYU,LOHBENER,10425,19395,29820
JAWA BARAT,INDRAMAYU,HAURGEULIS,19672,23661,43333
JAWA BARAT,SUMEDANG,CONGGEANG,8921,10081,19002
JAWA BARAT,SUMEDANG,JATIGEDE,8211,7324,15535
JAWA BARAT,INDRAMAYU,PASEKAN,4037,8899,12936
JAWA BARAT,SUMEDANG,SUKASARI,13736,6357,20093
JAWA BARAT,INDRAMAYU,SUKAGUMIWANG,9282,8363,17645
JAWA BARAT,INDRAMAYU,GABUSWETAN,11602,19176,30778
JAWA BARAT,INDRAMAYU,LOSARANG,11448,17000,28448
JAWA BARAT,INDRAMAYU,KROYA,12121,20605,32726
JAWA BARAT,INDRAMAYU,TUKDANA,14669,13602,28271
JAWA BARAT,INDRAMAYU,ANJATAN,15780,29609,45389
JAWA BARAT,INDRAMAYU,SINDANG,11934,15742,27676
JAWA BARAT,INDRAMAYU,KERTASEMAYA,11547,17620,29167
JAWA BARAT,INDRAMAYU,LELEA,11034,15901,26935
JAWA BARAT,INDRAMAYU,KRANGKENG,13640,19495,33135
JAWA BARAT,INDRAMAYU,BONGAS,10345,15694,26039
JAWA BARAT,INDRAMAYU,CIKEDUNG,12042,11563,23605
JAWA BARAT,INDRAMAYU,TRISI,14216,16730,30946
JAWA BARAT,INDRAMAYU,BANGODUA,6050,8654,14704
JAWA BARAT,INDRAMAYU,SUKRA,8612,15622,24234
JAWA BARAT,INDRAMAYU,INDRAMAYU,26417,32843,59260
JAWA BARAT,INDRAMAYU,CANTIGI,3563,9434,12997
JAWA BARAT,INDRAMAYU,KEDOKAN BUNDER,10162,13842,24004
JAWA BARAT,INDRAMAYU,JATIBARANG,14193,25565,39758
JAWA BARAT,INDRAMAYU,WIDASARI,7665,12359,20024
JAWA BARAT,INDRAMAYU,JUNTINYUAT,18674,24118,42792
JAWA BARAT,SUBANG,CIPEUNDUEY,13169,12726,25895
JAWA BARAT,SUBANG,CIBOGO,11659,13304,24963
JAWA BARAT,SUBANG,TAMBAKDAHAN,9266,16125,25391
JAWA BARAT,SUBANG,DAWUAN,12038,11779,23817
JAWA BARAT,INDRAMAYU,BALONGAN,10005,11049,21054
JAWA BARAT,INDRAMAYU,KARANGAMPEL,12071,20542,32613
JAWA BARAT,SUBANG,CIPUNAGARA,13023,21641,34664
JAWA BARAT,INDRAMAYU,PATROL,8916,19410,28326
JAWA BARAT,SUBANG,KASOMALANG,15433,7116,22549
JAWA BARAT,SUBANG,SUBANG,39761,31952,71713
JAWA BARAT,SUBANG,COMPRENG,8636,16198,24834
JAWA BARAT,SUBANG,SERANGPANJANG,6993,7502,14495
JAWA BARAT,INDRAMAYU,SLIYEG,12422,22184,34606
JAWA BARAT,SUBANG,PAGADEN BARAT,10978,12013,22991
JAWA BARAT,SUBANG,SAGALAHERANG,10843,7024,17867
JAWA BARAT,SUBANG,CIJAMBE,12697,10681,23378
JAWA BARAT,SUBANG,BINONG,10487,16397,26884
JAWA BARAT,SUBANG,LEGONKULON,5194,7827,13021
JAWA BARAT,SUBANG,SUKASARI,8463,14947,23410
JAWA BARAT,SUBANG,CIKAUM,0,0,0
JAWA BARAT,SUBANG,CIASEM,24950,31011,55961
JAWA BARAT,SUBANG,CIATER,10547,6396,16943
JAWA BARAT,SUBANG,PAGADEN,17480,17404,34884
JAWA BARAT,SUBANG,TANJUNGSIANG,14835,11258,26093
JAWA BARAT,SUBANG,PURWADADI,15399,18221,33620
JAWA BARAT,SUBANG,PAMANUKAN,12292,19202,31494
JAWA BARAT,SUBANG,PATOKBEUSI,23878,19507,43385
JAWA BARAT,PURWAKARTA,BOJONG,18528,6826,25354
JAWA BARAT,SUBANG,KALIJATI,18424,15716,34140
JAWA BARAT,SUBANG,PUSAKAJAYA,9059,16042,25101
JAWA BARAT,SUBANG,CISALAK,14383,7405,21788
JAWA BARAT,SUBANG,JALANCAGAK,14437,10464,24901
JAWA BARAT,SUBANG,PUSAKANAGARA,6908,14810,21718
JAWA BARAT,SUBANG,PABUARAN,18201,16083,34284
JAWA BARAT,PURWAKARTA,WANAYASA,15844,6393,22237
JAWA BARAT,PURWAKARTA,PONDOKSALAM,11799,4409,16208
JAWA BARAT,PURWAKARTA,PASAWAHAN,18701,7078,25779
JAWA BARAT,PURWAKARTA,CIBATU,11603,6094,17697
JAWA BARAT,PURWAKARTA,BUNGURSARI,20520,8634,29154
JAWA BARAT,KARAWANG,TELAGASARI,24019,13403,37422
JAWA BARAT,SUBANG,BLANAKAN,12619,21173,33792
JAWA BARAT,KARAWANG,RAWAMERTA,18536,11045,29581
JAWA BARAT,PURWAKARTA,SUKATANI,25873,8689,34562
JAWA BARAT,PURWAKARTA,BABAKANCIKAO,18929,10049,28978
JAWA BARAT,PURWAKARTA,KIARAPEDES,9606,5075,14681
