#HEADER:ProvinceCode,ProvinceName,KabupatenCode,KabupatenName,KecamatanCode,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
6728,SUMATERA UTARA,8094,LANGKAT,8274,PADANG TUALANG,11242,12489,23731
6728,SUMATERA UTARA,8094,LANGKAT,8387,KUTAMBARU,2173,4877,7050
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7713,BATANG TORU,7160,7530,14690
6728,SUMATERA UTARA,8094,LANGKAT,8254,TANJUNG PURA,0,0,0
6728,SUMATERA UTARA,7960,NIAS,7975,GIDO,517,8501,9018
6728,SUMATERA UTARA,8094,LANGKAT,8191,STABAT,0,0,0
6728,SUMATERA UTARA,7960,NIAS,8020,BAWOLATO,1524,7707,9231
6728,SUMATERA UTARA,8094,LANGKAT,8095,BAHOROK,0,0,0
6728,SUMATERA UTARA,8094,LANGKAT,8168,BINJAI,13548,8475,22023
6728,SUMATERA UTARA,8094,LANGKAT,8358,BATANG SERANGAN,0,0,0
6728,SUMATERA UTARA,8094,LANGKAT,8311,PANGKALAN SUSU,0,0,0
6728,SUMATERA UTARA,8094,LANGKAT,8323,BESITANG,0,0,0
6728,SUMATERA UTARA,8094,LANGKAT,8220,SECANGGANG,17900,14641,32541
6728,SUMATERA UTARA,8094,LANGKAT,8368,SAWIT SEBERANG,5258,7260,12518
6728,SUMATERA UTARA,8408,KARO,8637,DOLAT RAYAT,483,3606,4089
6728,SUMATERA UTARA,8094,LANGKAT,8376,SIRAPIT,4312,4443,8755
6728,SUMATERA UTARA,8408,KARO,8593,PAYUNG,667,4816,5483
6728,SUMATERA UTARA,8408,KARO,8593,PAYUNG,667,4816,5483
6728,SUMATERA UTARA,8094,LANGKAT,8151,SEI BINGEI,8473,14775,23248
6728,SUMATERA UTARA,8408,KARO,8593,PAYUNG,667,4816,5483
6728,SUMATERA UTARA,8094,LANGKAT,8151,SEI BINGEI,8473,14775,23248
6728,SUMATERA UTARA,8408,KARO,8564,LAUBALENG,929,7498,8427
6728,SUMATERA UTARA,8408,KARO,8593,PAYUNG,667,4816,5483
6728,SUMATERA UTARA,8094,LANGKAT,8151,SEI BINGEI,8473,14775,23248
6728,SUMATERA UTARA,8408,KARO,8564,LAUBALENG,929,7498,8427
6728,SUMATERA UTARA,8408,KARO,8645,MERDEKA,1105,5109,6214
6728,SUMATERA UTARA,8408,KARO,8593,PAYUNG,667,4816,5483
6728,SUMATERA UTARA,8094,LANGKAT,8151,SEI BINGEI,8473,14775,23248
6728,SUMATERA UTARA,8408,KARO,8564,LAUBALENG,929,7498,8427
6728,SUMATERA UTARA,8408,KARO,8645,MERDEKA,1105,5109,6214
6728,SUMATERA UTARA,8094,LANGKAT,8133,KUALA,11025,9508,20533
6728,SUMATERA UTARA,8408,KARO,8593,PAYUNG,667,4816,5483
6728,SUMATERA UTARA,8094,LANGKAT,8151,SEI BINGEI,8473,14775,23248
6728,SUMATERA UTARA,8408,KARO,8564,LAUBALENG,929,7498,8427
6728,SUMATERA UTARA,8408,KARO,8645,MERDEKA,1105,5109,6214
6728,SUMATERA UTARA,8094,LANGKAT,8133,KUALA,11025,9508,20533
6728,SUMATERA UTARA,8094,LANGKAT,8204,WAMPU,11793,9067,20860
6728,SUMATERA UTARA,8094,LANGKAT,8115,SALAPIAN,5536,8311,13847
6728,SUMATERA UTARA,8094,LANGKAT,8176,SELESAI,0,0,0
6728,SUMATERA UTARA,8408,KARO,8433,BARUSJAHE,1115,10680,11795
6728,SUMATERA UTARA,8408,KARO,8476,MEREK,854,8271,9125
6728,SUMATERA UTARA,8408,KARO,8423,BERASTAGI,4211,14167,18378
6728,SUMATERA UTARA,8408,KARO,8496,MUNTE,1389,8829,10218
6728,SUMATERA UTARA,8408,KARO,8453,TIGAPANAH,1593,13036,14629
6728,SUMATERA UTARA,8094,LANGKAT,8240,HINAI,0,0,0
6728,SUMATERA UTARA,8408,KARO,8580,MARDINGDING,735,7003,7738
6728,SUMATERA UTARA,8408,KARO,8519,JUHAR,651,6993,7644
6728,SUMATERA UTARA,8688,DELI SERDANG,8973,SUNGGAL,0,0,0
6728,SUMATERA UTARA,8094,LANGKAT,8398,PEMATANG JAYA,0,0,0
6728,SUMATERA UTARA,8408,KARO,8670,TIGANDERKET,1097,5880,6977
6728,SUMATERA UTARA,8408,KARO,8655,NAMAN TERAN,986,4123,5109
6728,SUMATERA UTARA,8408,KARO,8409,KABANJAHE,5367,21660,27027
6728,SUMATERA UTARA,8688,DELI SERDANG,8966,DELI TUA,0,0,0
6728,SUMATERA UTARA,8688,DELI SERDANG,8991,HAMPARAN PERAK,44699,23338,68037
6728,SUMATERA UTARA,8688,DELI SERDANG,9082,PANTAI LABU,10445,8143,18588
6728,SUMATERA UTARA,8688,DELI SERDANG,9065,PAGAR MERBAU,10146,7753,17899
6728,SUMATERA UTARA,8408,KARO,8620,KUTABULUH,1330,5130,6460
6728,SUMATERA UTARA,8408,KARO,8602,SIMPANG EMPAT,1356,8141,9497
6728,SUMATERA UTARA,8688,DELI SERDANG,8729,SIBOLANGIT,0,0,0
6728,SUMATERA UTARA,8688,DELI SERDANG,8957,PATUMBAK,0,0,0
6728,SUMATERA UTARA,8688,DELI SERDANG,9012,LABUHAN DELI,0,0,0
6728,SUMATERA UTARA,8688,DELI SERDANG,8689,GUNUNG MERIAH,0,0,0
6728,SUMATERA UTARA,8688,DELI SERDANG,9102,BERINGIN,12254,13808,26062
6728,SUMATERA UTARA,8408,KARO,8544,TIGABINANGA,1594,8804,10398
6728,SUMATERA UTARA,8688,DELI SERDANG,8936,STM HULU,1225,5003,6228
6728,SUMATERA UTARA,8688,DELI SERDANG,8856,STM HILIR,4465,10386,14851
6728,SUMATERA UTARA,8688,DELI SERDANG,8872,BANGUN PURBA,4991,6222,11213
6728,SUMATERA UTARA,9114,SIMALUNGUN,9349,DOLOK PARDAMEAN,515,7822,8337
6728,SUMATERA UTARA,9114,SIMALUNGUN,9360,PEMATANG BANDAR,6474,9134,15608
6728,SUMATERA UTARA,9114,SIMALUNGUN,9340,JAWA MARAJA BAH JAMBI,4883,5400,10283
6728,SUMATERA UTARA,8688,DELI SERDANG,8702,TANJUNG MORAWA,0,0,0
6728,SUMATERA UTARA,8688,DELI SERDANG,9051,LUBUK PAKAM,0,0,0
6728,SUMATERA UTARA,8688,DELI SERDANG,9018,PERCUT SEI TUAN,91428,62678,154106
6728,SUMATERA UTARA,8688,DELI SERDANG,8775,PANCUR BATU,14120,24919,39039
6728,SUMATERA UTARA,9114,SIMALUNGUN,9414,DOLOK SILAU,850,6301,7151
6728,SUMATERA UTARA,8688,DELI SERDANG,9039,BATANG KUIS,16245,8625,24870
6728,SUMATERA UTARA,8688,DELI SERDANG,8906,GALANG,0,0,0
6728,SUMATERA UTARA,9114,SIMALUNGUN,9115,SIANTAR,12917,19726,32643
6728,SUMATERA UTARA,9114,SIMALUNGUN,9372,BANDAR HULUAN,6467,6922,13389
6728,SUMATERA UTARA,9114,SIMALUNGUN,9326,HUTA BAYU RAJA,3696,10975,14671
6728,SUMATERA UTARA,8688,DELI SERDANG,8801,NAMORAMBE,0,0,0
6728,SUMATERA UTARA,9114,SIMALUNGUN,9424,SILOU KAHEAN,2095,6009,8104
6728,SUMATERA UTARA,9114,SIMALUNGUN,9382,BANDAR,13056,16782,29838
6728,SUMATERA UTARA,8688,DELI SERDANG,8760,KUTALIMBARU,0,0,0
6728,SUMATERA UTARA,9114,SIMALUNGUN,9310,DOLOK BATU NANGGAR,11047,10255,21302
6728,SUMATERA UTARA,9114,SIMALUNGUN,9397,BANDAR MASILAM,6559,5814,12373
6728,SUMATERA UTARA,9114,SIMALUNGUN,9160,PANEI,2220,9457,11677
6728,SUMATERA UTARA,9114,SIMALUNGUN,9150,GUNUNG MALIGAS,7665,5511,13176
6728,SUMATERA UTARA,9114,SIMALUNGUN,9407,SILIMAKUTA,626,5254,5880
6728,SUMATERA UTARA,9114,SIMALUNGUN,9220,SIDAMANIK,3902,10164,14066
6728,SUMATERA UTARA,9114,SIMALUNGUN,9441,TAPIAN DOLOK,9783,10642,20425
6728,SUMATERA UTARA,9114,SIMALUNGUN,9245,TANAH JAWA,8933,16027,24960
6728,SUMATERA UTARA,9114,SIMALUNGUN,9133,GUNUNG MALELA,8780,9304,18084
6728,SUMATERA UTARA,9114,SIMALUNGUN,9182,JORLANG HATARAN,1949,6265,8214
6728,SUMATERA UTARA,9114,SIMALUNGUN,9452,RAYA,2199,13824,16023
6728,SUMATERA UTARA,9114,SIMALUNGUN,9276,DOLOK PANRIBUAN,865,8446,9311
6728,SUMATERA UTARA,9114,SIMALUNGUN,9470,UJUNG PADANG,8424,11708,20132
6728,SUMATERA UTARA,9114,SIMALUNGUN,9304,GIRSANG SIPANGAN BOLON,860,7009,7869
6728,SUMATERA UTARA,9114,SIMALUNGUN,9192,RAYA KAHEAN,2269,6713,8982
6728,SUMATERA UTARA,9114,SIMALUNGUN,9234,PEMATANG SIDAMANIK,1896,6648,8544
6728,SUMATERA UTARA,9114,SIMALUNGUN,9172,PANOMBEIAN PANE,3068,7582,10650
6728,SUMATERA UTARA,9497,ASAHAN,9660,SEI KEPAYANG BARAT,2862,2225,5087
6728,SUMATERA UTARA,9114,SIMALUNGUN,9266,HATONDUHAN,2079,8167,10246
6728,SUMATERA UTARA,9114,SIMALUNGUN,9298,HARANGGAOL HORISON,222,2690,2912
6728,SUMATERA UTARA,9497,ASAHAN,9649,SEI DADAP,7438,7839,15277
6728,SUMATERA UTARA,9497,ASAHAN,9498,MERANTI,3218,6662,9880
6728,SUMATERA UTARA,9114,SIMALUNGUN,9204,BOSAR MALIGAS,8701,11264,19965
6728,SUMATERA UTARA,9114,SIMALUNGUN,9287,PURBA,1039,9521,10560
6728,SUMATERA UTARA,9497,ASAHAN,9681,SETIA JANJI,2826,3921,6747
6728,SUMATERA UTARA,9497,ASAHAN,9631,AEK SONGSONGAN,3259,5662,8921
6728,SUMATERA UTARA,9497,ASAHAN,9514,TANJUNG BALAI,7629,5422,13051
6728,SUMATERA UTARA,9497,ASAHAN,9506,AIR JOMAN,9421,11402,20823
6728,SUMATERA UTARA,9497,ASAHAN,9673,TINGGI RAJA,4582,5487,10069
6728,SUMATERA UTARA,9497,ASAHAN,9618,KOTA KISARAN TIMUR,20541,14396,34937
6728,SUMATERA UTARA,9497,ASAHAN,9667,SEI KEPAYANG TIMUR,2391,1179,3570
6728,SUMATERA UTARA,9497,ASAHAN,9641,RAHUNING,4415,4765,9180
6728,SUMATERA UTARA,9497,ASAHAN,9712,TELUK DALAM,4211,4397,8608
6728,SUMATERA UTARA,9497,ASAHAN,9687,SILAU LAUT,4445,5187,9632
6728,SUMATERA UTARA,9497,ASAHAN,9576,BUNTU PANE,4976,7425,12401
6728,SUMATERA UTARA,9497,ASAHAN,9719,AEK LEDONG,3824,6019,9843
6728,SUMATERA UTARA,9727,LABUHANBATU,9739,RANTAU SELATAN,19295,9890,29185
6728,SUMATERA UTARA,9114,SIMALUNGUN,9488,PAMATANG SILIMA HUTA,323,5053,5376
6728,SUMATERA UTARA,9497,ASAHAN,9552,PULAU RAKYAT,6746,9180,15926
6728,SUMATERA UTARA,9497,ASAHAN,9693,RAWANG PANCA ARGA,4490,4739,9229
6728,SUMATERA UTARA,9727,LABUHANBATU,9774,BILAH HULU,15414,13143,28557
6728,SUMATERA UTARA,9497,ASAHAN,9530,SIMPANG EMPAT,7103,10817,17920
6728,SUMATERA UTARA,9727,LABUHANBATU,9807,PANAI TENGAH,5368,8405,13773
6728,SUMATERA UTARA,9497,ASAHAN,9701,PULO BANDRING,7239,8182,15421
6728,SUMATERA UTARA,9497,ASAHAN,9596,AEK KUASAN,4761,7872,12633
6728,SUMATERA UTARA,9727,LABUHANBATU,9749,BILAH BARAT,10276,6125,16401
6728,SUMATERA UTARA,9497,ASAHAN,9565,BANDAR PULAU,4477,6895,11372
6728,SUMATERA UTARA,9835,DAIRI,10009,SILAHISABUNGAN,200,2090,2290
6728,SUMATERA UTARA,9727,LABUHANBATU,9818,PANAI HILIR,6461,7671,14132
6728,SUMATERA UTARA,9497,ASAHAN,9604,KOTA KISARAN BARAT,16480,12068,28548
6728,SUMATERA UTARA,9727,LABUHANBATU,9799,PANGKATAN,7165,9523,16688
6728,SUMATERA UTARA,9835,DAIRI,9947,SIEMPAT NEMPU HILIR,730,4521,5251
6728,SUMATERA UTARA,9497,ASAHAN,9523,SEI KEPAYANG,2956,4231,7187
6728,SUMATERA UTARA,9727,LABUHANBATU,9728,RANTAU UTARA,24400,16271,40671
6728,SUMATERA UTARA,9835,DAIRI,9994,GUNUNG SITEMBER,804,3933,4737
6728,SUMATERA UTARA,9835,DAIRI,10003,BRAMPU,1314,2208,3522
6728,SUMATERA UTARA,9497,ASAHAN,9586,BANDAR PASIR MANDOGE,4857,11593,16450
6728,SUMATERA UTARA,9497,ASAHAN,9539,AIR BATU,9790,9766,19556
6728,SUMATERA UTARA,9727,LABUHANBATU,9827,PANAI HULU,7452,7769,15221
6728,SUMATERA UTARA,9835,DAIRI,9984,LAE PARIRA,1210,5601,6811
6728,SUMATERA UTARA,9727,LABUHANBATU,9760,BILAH HILIR,10740,13104,23844
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10206,TAMPAHAN,134,1971,2105
6728,SUMATERA UTARA,9835,DAIRI,9914,TANAH PINEM,1809,9164,10973
6728,SUMATERA UTARA,9835,DAIRI,9958,PEGAGAN HILIR,905,6282,7187
6728,SUMATERA UTARA,9835,DAIRI,9897,SILIMA PUNGGA PUNGA,1240,5235,6475
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10021,BALIGE,1692,16619,18311
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10213,SIANTAR NARUMONDA,300,2563,2863
6728,SUMATERA UTARA,9835,DAIRI,10015,SITINJO,1038,4314,5352
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10173,ULUAN,297,3850,4147
6728,SUMATERA UTARA,9835,DAIRI,9883,SIEMPAT NEMPU,1109,7533,8642
6728,SUMATERA UTARA,9835,DAIRI,9972,PARBULUAN,805,8640,9445
6728,SUMATERA UTARA,9835,DAIRI,9848,SUMBUL,1797,16966,18763
6728,SUMATERA UTARA,9835,DAIRI,9868,TIGALINGGA,1728,9860,11588
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10191,SIGUMPAR,269,3368,3637
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10200,NASSAU,617,3259,3876
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10120,PORSEA,758,5734,6492
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10102,PINTU POHAN MERANTI,574,2485,3059
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10055,LAGUBOTI,781,9000,9781
6728,SUMATERA UTARA,9835,DAIRI,9836,SIDIKALANG,5185,17072,22257
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,83409,PARMAKSIAN,762,4203,4965
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10157,LUMBAN JULU,242,3990,4232
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,83408,BONATUA LUNASI,279,2402,2681
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10113,BORBOR,208,3139,3347
6728,SUMATERA UTARA,9835,DAIRI,9934,SIEMPAT NEMPU HULU,2251,6313,8564
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10076,SILAEN,414,6305,6719
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10554,MUARA BATANG GADIS,4479,2393,6872
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10602,PUNCAK SORIK MARAPI,3985,299,4284
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10091,HABINSARAN,636,6951,7587
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10485,LINGGA BAYU,6986,4178,11164
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10524,NATAL,8616,5370,13986
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10588,HUTA BARGOT,3140,626,3766
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10147,AJIBATA,191,3686,3877
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10423,ULU PUNGKUT,2232,182,2414
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10614,PAKANTAN,725,370,1095
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10228,PANYABUNGAN KOTA,29000,5814,34814
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10453,BATANG NATAL,9102,2683,11785
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10569,RANTO BAEK,4376,1664,6040
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10280,PANYABUNGAN TIMUR,5181,805,5986
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10308,PANYABUNGAN BARAT,4153,683,4836
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10402,TAMBANGAN,5476,837,6313
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10343,BUKIT MALINTANG,3906,1343,5249
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10319,SIABU,16900,4237,21137
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10355,KOTANOPAN,10802,1950,12752
6728,SUMATERA UTARA,10646,NIAS SELATAN,83459,ULUNOYO,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,83460,HURUNA,0,0,0
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10505,BATAHAN,7227,2751,9978
6728,SUMATERA UTARA,10646,NIAS SELATAN,83462,ONOHAZUMBA,0,0,0
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10437,MUARA SIPONGI,3410,1666,5076
6728,SUMATERA UTARA,10646,NIAS SELATAN,10963,ARAMO,0,0,0
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10267,PANYABUNGAN UTARA,6169,2550,8719
6728,SUMATERA UTARA,10646,NIAS SELATAN,10674,GOMO,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,10805,TELUK DALAM,1587,16952,18539
6728,SUMATERA UTARA,10646,NIAS SELATAN,11005,FANAYAMA,0,0,0
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10392,LEMBAH SORIK MARAPI,4566,637,5203
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10623,SINUNUKAN,4297,4290,8587
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10638,NAGA JUANG,845,1062,1907
6728,SUMATERA UTARA,10646,NIAS SELATAN,10699,LAHUSA,952,10935,11887
6728,SUMATERA UTARA,10646,NIAS SELATAN,10887,SUSUA,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,83466,SOMAMBAWA,529,4392,4921
6728,SUMATERA UTARA,10646,NIAS SELATAN,10823,AMANDRAYA,1376,3881,5257
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10296,PANYABUNGAN SELATAN,4475,656,5131
6728,SUMATERA UTARA,10646,NIAS SELATAN,10647,LOLOMATUA,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,83464,ULUSUSUA,1720,5107,6827
6728,SUMATERA UTARA,10646,NIAS SELATAN,10902,MANIAMOLO,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,10917,HILIMEGAI,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,10929,TOMA,0,0,0
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11058,PERGETTENG GETTENG SENGKUT,780,971,1751
6728,SUMATERA UTARA,10646,NIAS SELATAN,10953,UMBUNASI,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,83467,BORONADU,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,83468,SIMUK,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,10990,MAZO,851,6331,7182
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11216,PAKKAT,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,10735,HIBALA,0,0,0
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11064,PAGINDAR,207,346,553
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11034,KERAJAAN,1262,2414,3676
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11084,PARLILITAN,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,10941,MAZINO,1391,5820,7211
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11023,SITELU TALI URANG JEHE,2143,1729,3872
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11192,SIJAMAPOLANG,306,2260,2566
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11203,ONAN GANJANG,496,4531,5027
6728,SUMATERA UTARA,10646,NIAS SELATAN,83471,TANAH MASA,0,0,0
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11052,SITELU TALI URANG JULU,599,1122,1721
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11162,DOLOK SANGGUL,0,0,0
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11045,SALAK,855,2621,3476
6728,SUMATERA UTARA,11247,SAMOSIR,11305,PALIPI,358,7874,8232
6728,SUMATERA UTARA,11247,SAMOSIR,11319,RONGGUR NIHUTA,267,3605,3872
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11069,TINADA,421,1386,1807
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11119,BAKTIRAJA,208,3339,3547
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11076,SIEMPAT RUBE,414,1486,1900
6728,SUMATERA UTARA,11247,SAMOSIR,11248,SIANJUR MULA MULA,215,4468,4683
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11105,POLLUNG,0,0,0
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11237,TARABINTANG,0,0,0
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11375,PANTAI CERMIN,11276,9103,20379
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11564,TEBING TINGGI,12524,9286,21810
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11579,PEGAJAHAN,5846,8612,14458
6728,SUMATERA UTARA,11247,SAMOSIR,11292,NAINGGOLAN,297,5292,5589
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11139,LINTONG NIHUTA,1419,13138,14557
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11127,PARANGINAN,0,0,0
6728,SUMATERA UTARA,11247,SAMOSIR,11328,PANGURURAN,966,13704,14670
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11593,SEI BAMBAN,7063,13952,21015
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11463,DOLOK MERAWAN,5940,3684,9624
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11417,TELUK MENGKUDU,9692,9765,19457
6728,SUMATERA UTARA,11247,SAMOSIR,11260,HARIAN,363,3524,3887
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11604,TEBING SYAHBANDAR,10468,5890,16358
6728,SUMATERA UTARA,11247,SAMOSIR,11279,ONAN RUNGGU,261,4752,5013
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11543,SILINDA,1158,3375,4533
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11531,KOTARIH,1591,2761,4352
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11448,TANJUNG BERINGIN,7955,7942,15897
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11502,DOLOK MASIHUL,13599,12301,25900
6728,SUMATERA UTARA,11635,BATU BARA,11734,SEI BALAI,6451,7252,13703
6728,SUMATERA UTARA,11247,SAMOSIR,11357,SIMANINDO,479,10367,10846
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11553,SERBA JADI,4518,5707,10225
6728,SUMATERA UTARA,11635,BATU BARA,11651,SEI SUKA,13961,12921,26882
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12209,DOLOK SIGOMPULON,5245,2407,7652
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11615,BINTANG BAYU,3783,2781,6564
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12464,PADANG BOLAK JULU,3887,1054,4941
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11457,BANDAR KHALIFAH,4193,7930,12123
6728,SUMATERA UTARA,11635,BATU BARA,11721,TANJUNG TIRAM,10275,13665,23940
6728,SUMATERA UTARA,11635,BATU BARA,11707,TALAWI,10748,13683,24431
6728,SUMATERA UTARA,11635,BATU BARA,11679,LIMA PULUH,18101,22403,40504
6728,SUMATERA UTARA,11635,BATU BARA,11636,MEDANG DERAS,10611,10600,21211
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12560,SIMANGAMBAT,12475,13490,25965
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11481,SIPISPIS,7929,8827,16756
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11388,PERBAUNGAN,28203,21630,49833
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12341,HALONGONAN,10677,5694,16371
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12595,HULU SIHAPAS,1693,382,2075
6728,SUMATERA UTARA,12606,PADANG LAWAS,12607,SOSOPAN,3501,1262,4763
6728,SUMATERA UTARA,11635,BATU BARA,11665,AIR PUTIH,11257,12959,24216
6728,SUMATERA UTARA,12606,PADANG LAWAS,12736,LUBUK BARUMUN,6099,1660,7759
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12254,DOLOK,9196,2746,11942
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12527,BATANG ONANG,4184,1640,5824
6728,SUMATERA UTARA,12606,PADANG LAWAS,12809,BARUMUN,15495,4218,19713
6728,SUMATERA UTARA,12606,PADANG LAWAS,83472,SIHAPAS BARUMUN,2188,432,2620
6728,SUMATERA UTARA,12606,PADANG LAWAS,12891,BATANG LUBU SUTAM,4142,1598,5740
6728,SUMATERA UTARA,12606,PADANG LAWAS,12708,HURISTAK,5480,2539,8019
6728,SUMATERA UTARA,12606,PADANG LAWAS,83406,BARUMUN SELATAN,2990,710,3700
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6741,KAMPUNG RAKYAT,12712,14141,26853
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6757,TORGAMBA,17524,29511,47035
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12386,PADANG BOLAK,24707,6380,31087
6728,SUMATERA UTARA,12606,PADANG LAWAS,12630,BARUMUN TENGAH,7043,1296,8339
6728,SUMATERA UTARA,12606,PADANG LAWAS,12793,ULU BARUMUN,4212,1738,5950
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6730,KOTAPINANG,14894,13122,28016
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6772,SUNGAI KANAN,14780,7798,22578
6728,SUMATERA UTARA,12606,PADANG LAWAS,83407,AEK NABARA BARUMUN,4731,939,5670
6728,SUMATERA UTARA,12606,PADANG LAWAS,12851,SOSA,10863,3981,14844
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12488,PORTIBI,10348,1955,12303
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6812,KUALUH HILIR,4649,9288,13937
6728,SUMATERA UTARA,12606,PADANG LAWAS,12761,HUTA RAJA TINGGI,10019,8416,18435
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6782,SILANGKITANG,6988,9008,15996
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6862,AEK NATAS,7817,7835,15652
